timestamp,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1
1722038463,-23.45,2.73,0.49,-1.01,3.67,2.65,5431755,0,0
1722038463,-21.45,2.73,0.82,-0.7,3.67,2.63,5431772,0,0
1722038463,-19.45,2.73,1.41,-0.44,3.66,2.59,5431789,0,0
1722038463,-17.45,2.73,1.86,-0.26,3.64,2.55,5431807,0,0
1722038463,-17.45,2.73,2.15,-0.15,3.6,2.5,5431825,0,0
1722038463,-17.45,2.73,1.53,-0.08,3.56,2.46,5431843,0,0
1722038463,-15.45,3.73,0.96,0.31,3.47,2.36,5431877,0,0
1722038463,-15.45,3.73,0.96,0.31,3.47,2.36,5431877,0,0
1722038463,-15.45,4.73,1.06,0.6,3.43,2.31,5431895,0,0
1722038463,-15.45,4.73,0.75,0.46,3.39,2.26,5431912,0,0
1722038463,-13.45,4.73,0.46,0.3,3.35,2.21,5431930,0,0
1722038463,-12.45,4.73,1.06,0.18,3.32,2.15,5431947,0,0
1722038463,-12.45,5.73,1.23,0.5,3.28,2.1,5431964,0,0
1722038463,-11.45,5.73,0.87,0.4,3.25,2.05,5431982,0,0
1722038463,-10.45,5.73,0.94,0.26,3.2,2.01,5431999,0,0
1722038463,-9.45,5.73,1.05,0.15,3.15,1.96,5432017,0,0
1722038463,-8.45,5.73,1.14,0.09,3.11,1.91,5432034,0,0
1722038463,-8.45,5.73,1.2,0.05,3.06,1.87,5432051,0,0
1722038463,-7.45,5.73,0.84,0.03,3.02,1.82,5432069,0,0
1722038463,-6.45,5.73,0.91,0.02,2.98,1.77,5432086,0,0
1722038463,-6.45,5.73,1.04,0.01,2.94,1.72,5432104,0,0
1722038463,-5.45,4.73,0.74,-0.39,2.9,1.68,5432121,0,0
1722038463,-6.45,5.73,0.85,0.06,2.87,1.63,5432137,0,0
1722038463,-5.45,5.73,0.22,0.12,2.82,1.59,5432155,0,0
1722038463,-4.45,5.73,0.44,0.09,2.78,1.54,5432172,0,0
1722038463,-5.45,5.73,0.73,0.06,2.74,1.5,5432190,0,0
1722038463,-4.45,5.73,0.16,0.03,2.69,1.46,5432207,0,0
1722038463,-4.45,5.73,0.41,0.02,2.64,1.41,5432225,0,0
1722038463,-3.45,5.73,0.32,0.01,2.59,1.37,5432242,0,0
1722038463,-2.45,5.73,0.6,0.01,2.53,1.33,5432259,0,0
1722038463,-2.45,5.73,0.86,0,2.48,1.3,5432277,0,0
1722038463,-2.45,5.73,0.63,0,2.43,1.26,5432294,0,0
1722038463,-2.45,5.73,0.4,0,2.38,1.22,5432312,0,0
1722038463,-1.45,4.73,0.24,-0.39,2.33,1.19,5432329,0,0
1722038463,-1.45,4.73,0.53,-0.34,2.28,1.15,5432346,0,0
1722038463,-0.45,4.73,0.42,-0.22,2.23,1.12,5432364,0,0
1722038463,-1.45,4.73,0.66,-0.14,2.19,1.09,5432381,0,0
1722038463,-0.45,4.73,0.1,-0.08,2.14,1.06,5432399,0,0
1722038463,-0.45,4.73,0.37,-0.05,2.1,1.03,5432416,0,0
1722038463,0.55,4.73,0.3,-0.03,2.05,1,5432433,0,0
1722038463,0.55,4.73,0.59,-0.01,2.01,0.98,5432451,0,0
1722038463,0.55,4.73,0.46,-0.01,1.96,0.95,5432468,0,0
1722038463,0.55,3.73,0.29,-0.4,1.92,0.93,5432486,0,0
1722038463,0.55,3.73,0.18,-0.34,1.88,0.9,5432503,0,0
1722038463,0.55,3.73,0.1,-0.23,1.84,0.88,5432520,0,0
1722038463,-0.45,3.73,0.06,-0.14,1.79,0.86,5432538,0,0
1722038463,-0.45,3.73,-0.36,-0.08,1.75,0.83,5432555,0,0
1722038463,0.55,2.73,-0.32,-0.44,1.71,0.81,5432573,0,0
1722038463,-0.45,3.73,0.18,0.03,1.67,0.79,5432590,0,0
1722038463,-0.45,2.73,-0.19,-0.29,1.63,0.77,5432608,0,0
1722038463,-0.45,3.73,-0.19,0.14,1.59,0.75,5432625,0,0
1722038463,0.55,2.73,-0.13,-0.23,1.54,0.74,5432642,0,0
1722038463,0.55,2.73,0.31,-0.22,1.5,0.72,5432660,0,0
1722038463,0.55,2.73,0.29,-0.15,1.47,0.7,5432677,0,0
1722038464,0.55,2.73,0.2,-0.09,1.43,0.69,5432695,0,0
1722038464,0.55,2.73,0.12,-0.05,1.39,0.67,5432712,0,0
1722038464,0.55,2.73,0.07,-0.03,1.36,0.65,5432728,0,0
1722038464,0.55,1.73,0.04,-0.41,1.32,0.64,5432746,0,0
1722038464,0.55,0.73,0.02,-0.74,1.29,0.62,5432763,0,0
1722038464,0.55,1.73,0.01,-0.17,1.25,0.61,5432781,0,0
1722038464,0.55,0.73,0.01,-0.42,1.22,0.6,5432798,0,0
1722038464,0.55,0.73,0,-0.33,1.19,0.58,5432815,0,0
1722038464,0.55,0.73,0,-0.21,1.15,0.57,5432833,0,0
1722038464,1.55,0.73,0,-0.13,1.12,0.56,5432850,0,0
1722038464,1.55,1.73,0.39,0.32,1.09,0.55,5432868,0,0
1722038464,1.55,1.73,0.34,0.3,1.05,0.54,5432885,0,0
1722038464,1.55,0.73,0.22,-0.19,1.03,0.53,5432902,0,0
1722038464,1.55,1.73,0.14,0.18,1,0.52,5432919,0,0
1722038464,1.55,1.73,0.08,0.19,0.97,0.51,5432936,0,0
1722038464,1.55,1.73,0.05,0.13,0.94,0.5,5432954,0,0
1722038464,1.55,0.73,0.03,-0.31,0.92,0.49,5432971,0,0
1722038464,1.55,0.73,0.01,-0.29,0.89,0.48,5432988,0,0
1722038464,1.55,0.73,0.01,-0.2,0.87,0.47,5433006,0,0
1722038464,1.55,0.73,0,-0.12,0.85,0.46,5433023,0,0
1722038464,2.55,0.73,0,-0.07,0.82,0.45,5433041,0,0
1722038464,0.55,0.73,0.39,-0.04,0.8,0.44,5433058,0,0
1722038464,0.55,1.73,-0.45,0.37,0.78,0.43,5433075,0,0
1722038464,0.55,0.73,-0.45,-0.07,0.76,0.42,5433093,0,0
1722038464,0.55,0.73,-0.31,-0.12,0.74,0.41,5433110,0,0
1722038464,-0.45,0.73,-0.19,-0.09,0.72,0.4,5433128,0,0
1722038464,0.55,0.73,-0.51,-0.06,0.71,0.39,5433145,0,0
1722038464,0.55,0.73,-0.01,-0.04,0.69,0.38,5433163,0,0
1722038464,0.55,0.73,0.08,-0.02,0.68,0.37,5433180,0,0
1722038464,0.55,0.73,0.07,-0.01,0.66,0.36,5433197,0,0
1722038464,0.55,1.73,0.04,0.39,0.65,0.35,5433215,0,0
1722038464,0.55,0.73,0.03,-0.06,0.63,0.35,5433232,0,0
1722038464,0.55,1.73,0.02,0.28,0.62,0.34,5433249,0,0
1722038464,1.55,0.73,0.01,-0.15,0.6,0.33,5433266,0,0
1722038464,1.55,1.73,0.4,0.22,0.59,0.32,5433283,0,0
1722038464,1.55,0.73,0.34,-0.18,0.57,0.31,5433301,0,0
1722038464,1.55,0.73,0.23,-0.19,0.56,0.31,5433318,0,0
1722038464,1.55,0.73,0.14,-0.13,0.54,0.3,5433336,0,0
1722038464,1.55,0.73,0.08,-0.08,0.53,0.29,5433353,0,0
1722038464,1.55,0.73,0.05,-0.05,0.52,0.29,5433370,0,0
1722038464,1.55,-0.27,0.03,-0.42,0.5,0.28,5433388,0,0
1722038464,1.55,0.73,0.01,0.04,0.49,0.28,5433405,0,0
1722038464,0.55,0.73,0.01,0.1,0.48,0.27,5433423,0,0
1722038464,1.55,0.73,-0.39,0.08,0.47,0.26,5433439,0,0
1722038464,0.55,0.73,0.06,0.05,0.46,0.26,5433456,0,0
1722038464,0.55,0.73,-0.28,0.03,0.44,0.25,5433474,0,0
1722038464,-0.45,0.73,-0.25,0.02,0.43,0.25,5433491,0,0
1722038464,0.55,0.73,-0.56,0.01,0.42,0.24,5433509,0,0
1722038464,-1.45,-0.27,-0.05,-0.39,0.41,0.23,5433526,0,0
1722038464,-1.45,-1.27,-0.73,-0.73,0.41,0.23,5433544,0,1
1722038464,-2.45,8.73,-0.62,3.37,0.4,0.23,5433562,0,1
1722038464,-1.45,24.73,-0.8,9.31,0.39,0.25,5433579,0,1
1722038464,-0.45,29.73,-0.19,9.39,0.39,0.28,5433597,0,1
1722038464,-0.45,22.73,0.36,3.75,0.38,0.33,5433614,0,1
1722038464,-1.45,10.73,0.34,-3.07,0.38,0.38,5433632,0,1
1722038464,-1.45,-2.27,-0.16,-8.37,0.38,0.45,5433649,0,1
1722038464,-1.45,-12.27,-0.19,-10.6,0.37,0.55,5433666,0,1
1722038464,-1.45,-20.27,-0.14,-10.85,0.37,0.7,5433685,0,1
1722038465,-1.45,-24.27,-0.09,-9.11,0.36,0.87,5433702,0,1
1722038465,-0.45,-26.27,-0.05,-6.79,0.36,1.07,5433720,0,1
1722038465,-0.45,-25.27,0.36,-3.92,0.35,1.27,5433737,0,1
1722038465,0.55,-21.27,0.32,-0.65,0.34,1.46,5433755,0,1
1722038465,-0.45,-17.27,0.61,1.67,0.34,1.62,5433773,0,1
1722038465,0.55,-13.27,0.07,3.11,0.33,1.79,5433790,0,1
1722038465,1.55,-11.27,0.36,3.18,0.33,1.96,5433808,0,0
1722038465,1.55,-8.27,0.69,3.39,0.32,2.11,5433825,0,0
1722038465,1.55,-6.27,0.53,3.16,0.32,2.25,5433842,0,0
1722038465,1.55,-4.27,0.34,2.93,0.31,2.35,5433860,0,0
1722038465,1.55,-3.27,0.2,2.38,0.31,2.42,5433876,0,0
1722038465,1.55,-1.27,0.12,2.34,0.31,2.48,5433894,0,0
1722038465,2.55,-0.27,0.07,2,0.3,2.52,5433911,0,0
1722038465,2.55,0.73,0.43,1.72,0.3,2.57,5433928,0,0
1722038465,1.55,1.73,0.36,1.54,0.3,2.62,5433946,0,0
1722038465,1.55,2.73,-0.16,1.42,0.29,2.66,5433963,0,0
1722038465,1.55,2.73,-0.19,0.97,0.29,2.69,5433981,0,0
1722038465,1.55,3.73,-0.14,0.98,0.28,2.7,5433998,0,0
1722038465,2.55,4.73,-0.09,1.08,0.28,2.71,5434016,0,0
1722038465,1.55,4.73,0.34,0.76,0.27,2.7,5434033,0,0
1722038465,1.55,5.73,-0.09,0.87,0.27,2.69,5434050,0,0
1722038465,0.55,5.73,-0.13,0.62,0.26,2.66,5434068,0,0
1722038465,0.55,5.73,-0.49,0.38,0.26,2.63,5434084,0,0
1722038465,1.55,5.73,-0.4,0.23,0.25,2.6,5434102,0,0
1722038465,0.55,5.73,0.13,0.13,0.25,2.55,5434119,0,0
1722038465,0.55,13.73,-0.21,3.22,0.25,2.52,5434136,0,0
1722038465,0.55,20.73,-0.2,5.49,0.24,2.51,5434154,0,0
1722038465,0.55,25.73,-0.14,6.14,0.24,2.53,5434171,0,0
1722038465,0.55,27.73,-0.09,5.14,0.23,2.56,5434189,0,0
1722038465,0.55,28.73,-0.05,3.78,0.23,2.61,5434206,0,0
1722038465,0.55,27.73,-0.03,1.99,0.22,2.67,5434223,0,0
1722038465,0.55,27.73,-0.02,1.08,0.22,2.73,5434241,0,0
1722038465,0.55,27.73,-0.01,0.59,0.22,2.79,5434258,0,0
1722038465,-0.45,26.73,-0.01,-0.06,0.21,2.84,5434276,0,0
1722038465,0.55,23.73,-0.4,-1.33,0.21,2.9,5434294,0,0
1722038465,-0.45,20.73,0.05,-2.31,0.2,2.96,5434311,0,0
1722038465,0.55,17.73,-0.28,-2.94,0.2,3,5434329,0,0
1722038465,0.55,13.73,0.14,-3.71,0.19,3.03,5434346,0,0
1722038465,0.55,10.73,0.17,-3.87,0.19,3.05,5434364,0,0
1722038465,0.55,8.73,0.12,-3.49,0.18,3.08,5434381,0,0
1722038465,-0.45,6.73,0.08,-3.14,0.18,3.1,5434398,0,0
1722038465,-0.45,4.73,-0.35,-2.89,0.18,3.14,5434416,0,0
1722038465,-0.45,2.73,-0.31,-2.75,0.17,3.19,5434433,0,0
1722038465,-0.45,1.73,-0.21,-2.27,0.17,3.25,5434451,0,0
1722038465,-0.45,0.73,-0.13,-1.88,0.17,3.31,5434468,0,0
1722038465,-0.45,-0.27,-0.07,-1.63,0.16,3.37,5434486,0,0
1722038465,-0.45,-1.27,-0.04,-1.48,0.16,3.42,5434504,0,0
1722038465,-0.45,-1.27,-0.02,-1,0.16,3.45,5434521,0,0
1722038465,0.55,-1.27,-0.01,-0.61,0.15,3.47,5434539,0,0
1722038465,-0.45,-2.27,0.39,-0.75,0.15,3.47,5434556,0,0
1722038465,0.55,-2.27,-0.06,-0.54,0.15,3.45,5434574,0,0
1722038465,0.55,-3.27,0.28,-0.73,0.15,3.42,5434591,0,0
1722038465,-0.45,-3.27,0.25,-0.54,0.14,3.38,5434608,0,0
1722038465,-0.45,-3.27,-0.23,-0.34,0.14,3.33,5434626,0,0
1722038465,-0.45,-3.27,-0.24,-0.2,0.14,3.27,5434643,0,0
1722038465,-0.45,-4.27,-0.16,-0.51,0.14,3.21,5434662,0,0
1722038465,-0.45,-4.27,-0.1,-0.4,0.13,3.14,5434679,0,0
1722038466,-0.45,-4.27,-0.06,-0.26,0.13,3.07,5434696,0,0
1722038466,-0.45,-4.27,-0.03,-0.16,0.13,3,5434714,0,0
1722038466,-0.45,-4.27,-0.02,-0.09,0.13,2.93,5434731,0,0
1722038466,-0.45,-5.27,-0.01,-0.45,0.12,2.86,5434750,0,0
1722038466,-0.45,-4.27,-0.01,0.03,0.12,2.79,5434767,0,0
1722038466,-0.45,-5.27,0,-0.3,0.12,2.72,5434785,0,0
1722038466,0.55,-4.27,0,0.13,0.12,2.65,5434802,0,0
1722038466,0.55,-5.27,0.39,-0.23,0.11,2.58,5434819,0,0
1722038466,0.55,-4.27,0.34,0.17,0.11,2.51,5434837,0,0
1722038466,0.55,-5.27,0.22,-0.21,0.11,2.44,5434854,0,0
1722038466,0.55,-5.27,0.14,-0.21,0.11,2.38,5434872,0,0
1722038466,0.55,-5.27,0.08,-0.14,0.1,2.31,5434889,0,0
1722038466,-0.45,-6.27,0.05,-0.48,0.1,2.25,5434906,0,0
1722038466,-0.45,-5.27,-0.37,0,0.1,2.19,5434924,0,0
1722038466,0.55,-5.27,-0.32,0.08,0.1,2.13,5434941,0,0
1722038466,0.55,-5.27,0.18,0.07,0.1,2.08,5434959,0,0
1722038466,-0.45,-6.27,0.21,-0.35,0.1,2.02,5434976,0,0
1722038466,-0.45,-6.27,-0.25,-0.31,0.1,1.97,5434993,0,0
1722038466,-0.45,-6.27,-0.25,-0.21,0.1,1.92,5435011,0,0
1722038466,-0.45,-6.27,-0.17,-0.13,0.09,1.87,5435029,0,0
1722038466,-0.45,-5.27,-0.1,0.32,0.09,1.82,5435047,0,0
1722038466,-0.45,-6.27,-0.06,-0.1,0.09,1.77,5435064,0,0
1722038466,-0.45,-5.27,-0.04,0.26,0.09,1.72,5435081,0,0
1722038466,-0.45,-5.27,-0.02,0.24,0.09,1.68,5435099,0,0
1722038466,-0.45,-6.27,-0.01,-0.23,0.09,1.63,5435116,0,0
1722038466,-0.45,-5.27,-0.01,0.15,0.09,1.59,5435134,0,0
1722038466,-0.45,-5.27,0,0.17,0.09,1.55,5435152,0,0
1722038466,0.55,-6.27,0,-0.27,0.08,1.51,5435170,0,0
1722038466,0.55,-5.27,0.39,0.13,0.08,1.47,5435187,0,0
1722038466,0.55,-5.27,0.34,0.16,0.08,1.44,5435204,0,0
1722038466,0.55,-5.27,0.22,0.11,0.08,1.4,5435222,0,0
1722038466,0.55,-4.27,0.14,0.46,0.08,1.36,5435238,0,0
1722038466,0.55,-4.27,0.08,0.38,0.08,1.33,5435256,0,0
1722038466,-0.45,-4.27,0.05,0.25,0.07,1.3,5435273,0,0
1722038466,-0.45,-4.27,-0.37,0.15,0.07,1.27,5435290,0,0
1722038466,-0.45,-3.27,-0.32,0.48,0.07,1.24,5435309,0,0
1722038466,-0.45,-4.27,-0.22,-0.01,0.07,1.21,5435326,0,0
1722038466,-0.45,-3.27,-0.13,0.31,0.07,1.18,5435344,0,0
1722038466,-0.45,-3.27,-0.08,0.27,0.07,1.15,5435361,0,0
1722038466,-1.45,-3.27,-0.04,0.18,0.07,1.12,5435378,0,0
1722038466,-1.45,-3.27,-0.42,0.11,0.07,1.1,5435396,0,0
1722038466,-0.45,-3.27,-0.35,0.06,0.07,1.07,5435413,0,0
1722038466,-0.45,-3.27,0.16,0.04,0.07,1.04,5435431,0,0
1722038466,-0.45,-3.27,0.2,0.02,0.07,1.02,5435448,0,0
1722038466,-0.45,-2.27,0.14,0.4,0.07,0.99,5435465,0,0
1722038466,-0.45,-2.27,0.09,0.34,0.07,0.97,5435483,0,0
1722038466,-0.45,-2.27,0.05,0.23,0.07,0.94,5435500,0,0
1722038466,0.55,-2.27,0.03,0.14,0.07,0.92,5435518,0,0
1722038466,0.55,-2.27,0.41,0.08,0.07,0.89,5435535,0,0
1722038466,-0.45,-2.27,0.35,0.05,0.06,0.87,5435553,0,0
1722038466,0.55,-1.27,-0.16,0.42,0.06,0.85,5435570,0,0
1722038466,-0.45,-2.27,0.19,-0.04,0.06,0.83,5435587,0,0
1722038466,-0.45,-2.27,-0.2,-0.11,0.06,0.81,5435605,0,0
1722038466,-0.45,-2.27,-0.2,-0.08,0.06,0.79,5435623,0,0
1722038466,-0.45,-2.27,-0.14,-0.05,0.06,0.77,5435641,0,0
1722038466,-0.45,-2.27,-0.09,-0.03,0.06,0.75,5435658,0,0
1722038466,-0.45,-2.27,-0.05,-0.02,0.06,0.73,5435675,0,0
1722038466,-0.45,-2.27,-0.03,-0.01,0.06,0.71,5435693,0,0
1722038467,-0.45,-2.27,-0.02,-0.01,0.06,0.69,5435711,0,0
1722038467,-0.45,-2.27,-0.01,0,0.06,0.67,5435729,0,0
1722038467,-0.45,-1.27,-0.01,0.39,0.06,0.65,5435746,0,0
1722038467,-0.45,-2.27,0,-0.06,0.06,0.63,5435763,0,0
1722038467,0.55,-1.27,0,0.28,0.06,0.62,5435781,0,0
1722038467,-0.45,-1.27,0.39,0.25,0.05,0.6,5435798,0,0
1722038467,-0.45,-2.27,-0.06,-0.23,0.05,0.58,5435816,0,0
1722038467,-0.45,-0.27,-0.11,0.55,0.05,0.57,5435833,0,0
1722038467,-0.45,0.73,-0.09,0.9,0.05,0.56,5435851,0,0
1722038467,-2.45,2.73,-0.06,1.47,0.05,0.55,5435868,0,0
1722038467,-2.45,7.73,-0.82,3.08,0.05,0.55,5435885,0,0
1722038467,-3.45,14.73,-0.69,5.15,0.05,0.56,5435903,0,0
1722038467,-2.45,17.73,-0.85,5.08,0.05,0.59,5435921,0,0
1722038467,-1.45,18.73,-0.22,3.9,0.05,0.62,5435939,0,1
1722038467,-1.45,11.73,0.34,-0.26,0.05,0.66,5435956,0,1
1722038467,-0.45,-3.27,0.33,-6.77,0.05,0.71,5435973,0,1
1722038467,0.55,-24.27,0.62,-14.02,0.05,0.81,5435991,0,1
1722038467,1.55,-43.27,0.87,-18.37,0.06,0.98,5436008,0,1
1722038467,1.55,-58.27,1.04,-19.32,0.06,1.24,5436027,0,1
1722038467,1.55,-67.27,0.74,-17.05,0.06,1.59,5436044,0,1
1722038467,2.55,-69.27,0.47,-12.19,0.06,2,5436061,0,1
1722038467,2.55,-66.27,0.67,-6.44,0.07,2.43,5436079,0,1
1722038467,2.55,-59.27,0.5,-0.74,0.07,2.83,5436096,0,1
1722038467,2.55,-49.27,0.31,4.37,0.07,3.25,5436114,0,1
1722038467,2.55,-40.27,0.19,7.42,0.08,3.7,5436131,0,0
1722038467,1.55,-31.27,0.11,9.17,0.08,4.18,5436149,0,0
1722038467,1.55,-24.27,-0.33,9.38,0.08,4.67,5436166,0,0
1722038467,0.55,-18.27,-0.3,8.88,0.08,5.14,5436183,0,0
1722038467,0.55,-12.27,-0.6,8.41,0.08,5.57,5436201,0,0
1722038467,-0.45,-8.27,-0.46,7.31,0.08,5.95,5436218,0,0
1722038467,-0.45,-3.27,-0.69,6.83,0.08,6.29,5436237,0,0
1722038467,-0.45,0.73,-0.52,6.22,0.09,6.64,5436254,0,0
1722038467,-1.45,2.73,-0.33,4.98,0.09,7.02,5436271,0,0
1722038467,-1.45,5.73,-0.59,4.42,0.09,7.39,5436289,0,0
1722038467,-1.45,7.73,-0.45,3.74,0.09,7.74,5436306,0,0
1722038467,-1.45,8.73,-0.29,2.87,0.09,8.04,5436324,0,0
1722038467,-1.45,9.73,-0.17,2.23,0.09,8.27,5436341,0,0
1722038467,-1.45,10.73,-0.1,1.83,0.09,8.44,5436358,0,0
1722038467,-1.45,12.73,-0.06,1.98,0.09,8.56,5436376,0,0
1722038467,-1.45,12.73,-0.03,1.4,0.09,8.62,5436393,0,0
1722038467,-1.45,13.73,-0.02,1.26,0.09,8.64,5436411,0,0
1722038467,-1.45,13.73,-0.01,0.85,0.09,8.6,5436428,0,0
1722038467,-1.45,13.73,-0.01,0.52,0.09,8.53,5436445,0,0
1722038467,-1.45,14.73,0,0.7,0.09,8.43,5436463,0,0
1722038467,-1.45,13.73,0,0.12,0.09,8.29,5436480,0,0
1722038467,-0.45,13.73,0,-0.02,0.08,8.13,5436499,0,0
1722038467,-0.45,13.73,0.39,-0.03,0.08,7.96,5436516,0,0
1722038467,-0.45,12.73,0.34,-0.42,0.08,7.78,5436534,0,0
1722038467,-0.45,12.73,0.22,-0.35,0.08,7.59,5436551,0,0
1722038467,-1.45,11.73,0.14,-0.63,0.08,7.4,5436568,0,0
1722038467,-0.45,11.73,-0.31,-0.48,0.08,7.21,5436586,0,0
1722038467,-0.45,10.73,0.1,-0.7,0.08,7.02,5436603,0,0
1722038467,0.55,10.73,0.14,-0.52,0.07,6.84,5436621,0,0
1722038467,0.55,9.73,0.5,-0.72,0.07,6.66,5436638,0,0
1722038467,-0.45,8.73,0.4,-0.93,0.07,6.49,5436655,0,0
1722038467,-0.45,8.73,-0.13,-0.67,0.07,6.33,5436673,0,0
1722038467,-0.45,7.73,-0.18,-0.82,0.07,6.19,5436690,0,0
1722038468,-0.45,7.73,-0.13,-0.59,0.07,6.04,5436709,0,0
1722038468,-0.45,6.73,-0.08,-0.76,0.07,5.91,5436726,0,0
1722038468,-0.45,6.73,-0.05,-0.56,0.07,5.78,5436743,0,0
1722038468,-0.45,5.73,-0.03,-0.74,0.07,5.65,5436761,0,0
1722038468,-0.45,5.73,-0.02,-0.54,0.07,5.53,5436778,0,0
1722038468,-0.45,5.73,-0.01,-0.34,0.07,5.41,5436796,0,0
1722038468,-0.45,4.73,-0.01,-0.6,0.07,5.29,5436813,0,0
1722038468,-0.45,4.73,0,-0.45,0.07,5.17,5436830,0,0
1722038468,-0.45,4.73,0,-0.29,0.07,5.05,5436848,0,0
1722038468,0.55,4.73,0,-0.17,0.06,4.93,5436865,0,0
1722038468,-0.45,3.73,0.39,-0.49,0.06,4.81,5436883,0,0
1722038468,-0.45,4.73,-0.06,0,0.06,4.69,5436900,0,0
1722038468,0.55,4.73,-0.11,0.08,0.06,4.57,5436919,0,0
1722038468,0.55,4.73,0.31,0.07,0.06,4.45,5436935,0,0
1722038468,-0.45,6.73,0.28,0.83,0.06,4.34,5436952,0,0
1722038468,-0.45,7.73,-0.2,1.1,0.06,4.23,5436970,0,0
1722038468,0.55,7.73,-0.22,0.8,0.06,4.13,5436987,0,0
1722038468,-0.45,6.73,0.24,0.11,0.06,4.03,5437005,0,0
1722038468,-0.45,6.73,-0.15,-0.04,0.05,3.92,5437022,0,0
1722038468,-0.45,4.73,-0.17,-0.84,0.05,3.83,5437039,0,0
1722038468,-0.45,2.73,-0.12,-1.5,0.05,3.74,5437057,0,0
1722038468,-0.45,1.73,-0.08,-1.54,0.05,3.67,5437074,0,0
1722038468,-0.45,0.73,-0.04,-1.46,0.05,3.6,5437093,0,0
1722038468,-1.45,-1.27,-0.03,-1.79,0.05,3.55,5437110,0,0
1722038468,-0.45,-0.27,-0.41,-0.89,0.05,3.5,5437127,0,0
1722038468,-0.45,-2.27,0.05,-1.26,0.05,3.45,5437145,0,0
1722038468,-0.45,-2.27,0.11,-0.93,0.05,3.4,5437162,0,0
1722038468,-0.45,-2.27,0.09,-0.59,0.05,3.36,5437180,0,0
1722038468,-0.45,-2.27,0.06,-0.35,0.05,3.32,5437197,0,0
1722038468,-0.45,-2.27,0.03,-0.2,0.05,3.28,5437214,0,0
1722038468,-0.45,-1.27,0.02,0.28,0.05,3.23,5437232,0,0
1722038468,-0.45,-0.27,0.01,0.67,0.05,3.18,5437249,0,0
1722038468,-0.45,-0.27,0.01,0.52,0.05,3.12,5437268,0,0
1722038468,-0.45,-0.27,0,0.34,0.05,3.06,5437285,0,0
1722038468,-0.45,-0.27,0,0.2,0.04,2.99,5437303,0,0
1722038468,-0.45,-0.27,0,0.12,0.04,2.92,5437320,0,0
1722038468,0.55,-0.27,0,0.07,0.04,2.85,5437337,0,0
1722038468,-0.45,-0.27,0.39,0.04,0.04,2.78,5437355,0,0
1722038468,-0.45,0.73,-0.06,0.41,0.04,2.71,5437372,0,0
1722038468,0.55,0.73,-0.11,0.35,0.04,2.64,5437390,0,0
1722038468,-0.45,-0.27,0.31,-0.16,0.04,2.57,5437407,0,0
1722038468,-0.45,-0.27,-0.11,-0.2,0.04,2.51,5437424,0,0
1722038468,-0.45,-0.27,-0.15,-0.14,0.04,2.44,5437442,0,0
1722038468,-0.45,-0.27,-0.11,-0.09,0.04,2.37,5437459,0,0
1722038468,-0.45,-0.27,-0.07,-0.05,0.04,2.31,5437477,0,0
1722038468,-0.45,-0.27,-0.04,-0.03,0.04,2.24,5437494,0,0
1722038468,-0.45,0.73,-0.02,0.38,0.04,2.18,5437511,0,0
1722038468,0.55,-0.27,-0.01,-0.07,0.04,2.12,5437530,0,0
1722038468,0.55,-0.27,0.39,-0.12,0.04,2.07,5437547,0,0
1722038468,-0.45,-0.27,0.33,-0.09,0.03,2.01,5437565,0,0
1722038468,-0.45,0.73,-0.17,0.33,0.03,1.95,5437582,0,0
1722038468,-0.45,0.73,-0.2,0.3,0.03,1.9,5437600,0,0
1722038468,-0.45,0.73,-0.15,0.2,0.03,1.85,5437617,0,0
1722038468,-0.45,0.73,-0.09,0.12,0.03,1.8,5437634,0,0
1722038468,0.55,0.73,-0.05,0.07,0.03,1.75,5437652,0,0
1722038468,-0.45,-0.27,0.36,-0.35,0.03,1.71,5437669,0,0
1722038468,0.55,0.73,-0.07,0.08,0.03,1.66,5437687,0,0
1722038469,-0.45,0.73,0.27,0.13,0.03,1.62,5437704,0,0
1722038469,-0.45,0.73,-0.15,0.1,0.03,1.57,5437721,0,0
1722038469,0.55,-0.27,-0.17,-0.33,0.03,1.53,5437739,0,0
1722038469,0.55,0.73,0.27,0.09,0.03,1.49,5437756,0,0
1722038469,0.55,0.73,0.26,0.13,0.03,1.45,5437774,0,0
1722038469,0.55,-0.27,0.18,-0.29,0.03,1.41,5437791,0,0
1722038469,-0.45,0.73,0.11,0.12,0.03,1.38,5437807,0,0
1722038469,0.55,-0.27,-0.33,-0.24,0.03,1.34,5437826,0,0
1722038469,-0.45,-0.27,0.09,-0.23,0.03,1.31,5437843,0,0
1722038469,0.55,-0.27,-0.26,-0.15,0.03,1.27,5437861,0,0
1722038469,0.55,-1.27,0.16,-0.49,0.03,1.24,5437878,0,0
1722038469,-0.45,-0.27,0.18,0,0.03,1.21,5437895,0,0
1722038469,-0.45,-0.27,-0.27,0.08,0.03,1.18,5437913,0,0
1722038469,-0.45,-0.27,-0.26,0.07,0.03,1.15,5437930,0,0
1722038469,-0.45,-0.27,-0.18,0.05,0.03,1.12,5437948,0,0
1722038469,-0.45,0.73,-0.11,0.42,0.03,1.09,5437965,0,0
1722038469,-0.45,-0.27,-0.06,-0.04,0.03,1.06,5437982,0,0
