timestamp,button 1,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0
1722037555,0,-0.45,6.73,-0.22,-0.58,0.04,16.62,4524252,0
1722037555,0,0.55,6.73,0.18,-0.36,0.04,16.24,4524269,0
1722037555,0,-0.45,6.73,-0.2,-0.21,0.04,15.84,4524288,0
1722037555,0,-0.45,6.73,-0.2,-0.12,0.04,15.45,4524305,0
1722037555,0,-0.45,6.73,-0.14,-0.07,0.04,15.05,4524323,0
1722037555,0,-0.45,7.73,-0.09,0.35,0.04,14.65,4524340,0
1722037555,0,-0.45,7.73,-0.05,0.32,0.04,14.25,4524357,0
1722037555,0,-0.45,7.73,-0.03,0.21,0.04,13.86,4524375,0
1722037555,0,0.55,8.73,0.38,0.52,0.04,13.47,4524392,0
1722037555,0,0.55,8.73,0.33,0.41,0.04,13.09,4524410,0
1722037555,0,0.55,8.73,0.22,0.27,0.04,12.72,4524427,0
1722037555,0,0.55,7.73,0.13,-0.23,0.04,12.36,4524444,0
1722037555,0,-0.45,7.73,-0.32,-0.24,0.04,12.01,4524462,0
1722037555,0,0.55,7.73,0.1,-0.17,0.04,11.67,4524479,0
1722037555,0,0.55,6.73,0.14,-0.5,0.04,11.35,4524497,0
1722037555,0,0.55,5.73,0.1,-0.79,0.04,11.04,4524514,0
1722037555,0,-0.45,5.73,-0.33,-0.6,0.04,10.74,4524533,0
1722037555,0,-0.45,5.73,-0.3,-0.38,0.04,10.45,4524550,0
1722037555,0,-0.45,4.73,-0.2,-0.62,0.04,10.17,4524567,0
1722037555,0,-0.45,4.73,-0.12,-0.47,0.04,9.9,4524585,0
1722037555,0,-0.45,4.73,-0.07,-0.3,0.04,9.64,4524602,0
1722037555,0,-0.45,4.73,-0.04,-0.18,0.04,9.38,4524620,0
1722037555,0,-0.45,3.73,-0.02,-0.5,0.04,9.13,4524637,0
1722037555,0,-0.45,3.73,-0.01,-0.4,0.04,8.9,4524654,0
1722037555,0,-0.45,3.73,-0.01,-0.26,0.04,8.67,4524673,0
1722037555,0,-0.45,3.73,0,-0.15,0.04,8.44,4524690,0
1722037555,0,-0.45,3.73,0,-0.09,0.03,8.21,4524708,0
1722037555,0,-0.45,3.73,0,-0.05,0.03,7.98,4524725,0
1722037555,0,-0.45,3.73,0,-0.03,0.03,7.76,4524742,0
1722037556,0,-0.45,2.73,0,-0.41,0.03,7.54,4524760,0
1722037556,0,-0.45,2.73,0,-0.35,0.03,7.33,4524777,0
1722037556,0,-0.45,2.73,0,-0.23,0.03,7.12,4524795,0
1722037556,0,-0.45,2.73,0,-0.14,0.03,6.92,4524812,0
1722037556,0,-0.45,2.73,0,-0.08,0.03,6.72,4524829,0
1722037556,0,-0.45,2.73,0,-0.05,0.03,6.53,4524848,0
1722037556,0,-0.45,2.73,0,-0.03,0.03,6.34,4524865,0
1722037556,0,-0.45,1.73,0,-0.41,0.03,6.16,4524883,0
1722037556,0,-0.45,2.73,0,0.05,0.03,5.98,4524900,0
1722037556,0,-0.45,1.73,0,-0.28,0.02,5.82,4524918,0
1722037556,0,-0.45,1.73,0,-0.25,0.02,5.65,4524935,0
1722037556,0,-1.45,1.73,-0.39,-0.17,0.02,5.49,4524952,0
1722037556,0,-0.45,2.73,0.06,0.29,0.02,5.33,4524970,0
1722037556,0,-0.45,2.73,0.11,0.28,0.02,5.18,4524987,0
1722037556,0,-1.45,4.73,-0.31,0.98,0.02,5.04,4525005,0
1722037556,0,-0.45,5.73,0.11,1.18,0.02,4.91,4525022,0
1722037556,0,-0.45,6.73,0.15,1.25,0.02,4.8,4525039,0
1722037556,0,-0.45,5.73,0.11,0.48,0.02,4.68,4525057,0
1722037556,0,-0.45,5.73,0.07,0.2,0.02,4.57,4525074,0
1722037556,0,-0.45,3.73,0.04,-0.69,0.02,4.47,4525092,0
1722037556,0,0.55,11.73,0.42,2.52,0.02,4.39,4525109,0
1722037556,0,-0.45,48.73,-0.04,16.82,0.02,4.41,4525126,0
1722037556,0,0.55,73.73,0.29,23.85,0.02,4.61,4525144,0
1722037556,0,0.55,89.73,0.25,23.95,0.02,5.01,4525161,0
1722037556,0,0.55,97.73,0.17,19.71,0.02,5.57,4525179,0
1722037556,0,1.55,98.73,0.5,13.31,0.02,6.23,4525196,0
1722037556,0,0.55,95.73,0,6.95,0.02,6.95,4525213,0
1722037556,0,0.55,90.73,-0.08,1.78,0.02,7.65,4525231,0
1722037556,0,0.55,82.73,-0.07,-2.78,0.02,8.36,4525248,0
1722037556,0,-0.45,73.73,-0.44,-6.22,0.02,9.11,4525266,0
1722037556,0,-0.45,65.73,-0.37,-8.02,0.02,9.91,4525283,0
1722037556,0,-0.45,55.73,-0.24,-9.78,0.02,10.67,4525302,0
1722037556,0,0.55,47.73,0.25,-10.2,0.02,11.35,4525319,0
1722037556,0,-0.45,39.73,-0.14,-10.26,0.02,11.92,4525336,0
1722037556,0,-0.45,31.73,-0.16,-10.25,0.02,12.41,4525354,0
1722037556,0,-0.45,24.73,-0.12,-9.83,0.02,12.88,4525372,0
1722037556,0,-0.45,18.73,-0.07,-9.09,0.02,13.36,4525390,0
1722037556,0,0.55,13.73,0.35,-8.12,0.03,13.92,4525407,0
1722037556,0,0.55,9.73,0.31,-7.03,0.03,14.52,4525424,0
1722037556,0,0.55,5.73,0.21,-6.25,0.03,15.11,4525442,0
1722037556,0,0.55,2.73,0.13,-5.37,0.03,15.67,4525459,0
1722037556,0,0.55,-0.27,0.07,-4.74,0.03,16.18,4525477,0
1722037556,0,0.55,-3.27,0.04,-4.35,0.03,16.6,4525494,0
1722037556,0,0.55,-5.27,0.02,-3.73,0.03,16.95,4525511,0
1722037556,0,0.55,-7.27,0.01,-3.26,0.03,17.21,4525529,0
1722037556,0,0.55,-9.27,0.01,-2.96,0.03,17.38,4525547,0
1722037556,0,0.55,-11.27,0,-2.78,0.03,17.46,4525565,0
1722037556,0,0.55,-12.27,0,-2.29,0.03,17.47,4525582,0
1722037556,0,-0.45,-13.27,-0.39,-1.89,0.02,17.42,4525600,0
1722037556,0,-0.45,-14.27,-0.34,-1.63,0.02,17.31,4525618,0
1722037556,0,-0.45,-15.27,-0.22,-1.48,0.02,17.15,4525635,0
1722037556,0,-1.45,-15.27,-0.53,-1,0.02,16.95,4525653,0
1722037556,0,-1.45,-16.27,-0.42,-1,0.02,16.71,4525671,0
1722037556,0,-0.45,-17.27,0.12,-1.09,0.02,16.44,4525689,0
1722037556,0,-0.45,-18.27,0.18,-1.16,0.03,16.15,4525706,0
1722037556,0,-0.45,-18.27,0.13,-0.81,0.03,15.84,4525723,0
1722037556,0,-0.45,-18.27,0.08,-0.5,0.03,15.52,4525742,0
1722037557,0,0.55,-18.27,0.44,-0.3,0.03,15.17,4525759,0
1722037557,0,0.55,-18.27,0.37,-0.17,0.03,14.82,4525777,0
1722037557,0,0.55,-18.27,0.24,-0.1,0.03,14.45,4525794,0
1722037557,0,0.55,-17.27,0.14,0.34,0.03,14.09,4525811,0
1722037557,0,0.55,-17.27,0.08,0.31,0.03,13.72,4525829,0
1722037557,0,0.55,-17.27,0.05,0.21,0.03,13.36,4525847,0
1722037557,0,0.55,-17.27,0.03,0.13,0.03,12.99,4525865,0
1722037557,0,0.55,-17.27,0.02,0.07,0.03,12.63,4525882,0
1722037557,0,-0.45,-16.27,-0.38,0.44,0.03,12.27,4525900,0
1722037557,0,0.55,-16.27,0.06,0.36,0.03,11.92,4525917,0
1722037557,0,-0.45,-15.27,-0.28,0.63,0.03,11.58,4525934,0
1722037557,0,-0.45,-15.27,-0.25,0.48,0.03,11.25,4525953,0
1722037557,0,-0.45,-14.27,-0.17,0.7,0.03,10.95,4525970,0
1722037557,0,-0.45,-13.27,-0.1,0.91,0.03,10.65,4525988,0
1722037557,0,-0.45,-13.27,-0.06,0.67,0.03,10.37,4526005,0
1722037557,0,-0.45,-12.27,-0.03,0.81,0.03,10.1,4526023,0
1722037557,0,-0.45,-11.27,-0.02,0.98,0.03,9.85,4526041,0
1722037557,0,0.55,-11.27,0.38,0.7,0.03,9.61,4526058,0
1722037557,0,0.55,-10.27,0.33,0.83,0.03,9.38,4526076,0
1722037557,0,0.55,-10.27,0.22,0.6,0.03,9.16,4526093,0
1722037557,0,0.55,-10.27,0.13,0.37,0.03,8.95,4526110,0
1722037557,0,0.55,-9.27,0.08,0.61,0.03,8.74,4526128,0
1722037557,0,0.55,-10.27,0.04,0.07,0.03,8.53,4526145,0
1722037557,0,-0.45,-10.27,-0.37,-0.04,0.03,8.32,4526163,0
1722037557,0,-0.45,-10.27,-0.32,-0.05,0.03,8.11,4526180,0
1722037557,0,-0.45,-10.27,-0.22,-0.03,0.03,7.9,4526199,0
1722037557,0,-0.45,-10.27,-0.13,-0.02,0.03,7.69,4526216,0
1722037557,0,-0.45,-11.27,-0.08,-0.41,0.03,7.48,4526233,0
1722037557,0,0.55,-11.27,0.35,-0.34,0.03,7.27,4526251,0
1722037557,0,-0.45,-11.27,-0.08,-0.23,0.03,7.06,4526269,0
1722037557,0,-0.45,-11.27,-0.13,-0.14,0.03,6.86,4526287,0
1722037557,0,-0.45,-10.27,-0.1,0.31,0.03,6.67,4526304,0
1722037557,0,0.55,-10.27,0.33,0.29,0.03,6.48,4526321,0
1722037557,0,-0.45,-9.27,-0.09,0.59,0.03,6.29,4526339,0
1722037557,0,0.55,-10.27,0.26,0.07,0.03,6.12,4526356,0
1722037557,0,0.55,-10.27,0.24,-0.04,0.03,5.95,4526374,0
1722037557,0,0.55,-10.27,0.16,-0.05,0.03,5.79,4526391,0
1722037557,0,0.55,-9.27,0.1,0.36,0.03,5.63,4526408,0
1722037557,0,0.55,-9.27,0.06,0.32,0.03,5.47,4526426,0
1722037557,0,-0.45,-9.27,-0.36,0.21,0.03,5.32,4526443,0
1722037557,0,-0.45,-9.27,-0.32,0.13,0.03,5.17,4526461,0
1722037557,0,0.55,-8.27,0.18,0.47,0.03,5.03,4526478,0
1722037557,0,0.55,-9.27,0.21,-0.01,0.03,4.89,4526496,0
1722037557,0,-0.45,-9.27,-0.25,-0.09,0.03,4.75,4526514,0
1722037557,0,-0.45,-9.27,-0.25,-0.05,0.03,4.49,4526549,0
1722037557,0,-0.45,-9.27,-0.17,-0.05,0.03,4.49,4526549,0
1722037557,0,-0.45,-8.27,-0.1,0.36,0.03,4.37,4526566,0
1722037557,0,-0.45,-8.27,-0.06,0.32,0.03,4.25,4526584,0
1722037557,0,-0.45,-8.27,-0.04,0.21,0.03,4.13,4526601,0
1722037557,0,-0.45,-7.27,-0.02,0.52,0.03,4.01,4526618,0
1722037557,0,-0.45,-7.27,-0.01,0.41,0.03,3.91,4526636,0
1722037557,0,-0.45,-7.27,-0.01,0.27,0.03,3.8,4526654,0
1722037557,0,-0.45,-6.27,0,0.55,0.03,3.7,4526672,0
1722037557,0,-0.45,-6.27,0,0.43,0.03,3.6,4526689,0
1722037557,0,-0.45,-6.27,0,0.28,0.03,3.51,4526706,0
1722037557,0,-0.45,-6.27,0,0.17,0.03,3.43,4526724,0
1722037557,0,0.55,-6.27,0.39,0.1,0.03,3.34,4526741,0
1722037558,0,0.55,-6.27,0.34,0.05,0.03,3.25,4526759,0
1722037558,0,0.55,-6.27,0.22,0.03,0.03,3.17,4526776,0
1722037558,0,0.55,-7.27,0.14,-0.38,0.03,3.09,4526793,0
1722037558,0,0.55,-6.27,0.08,0.07,0.03,3.01,4526811,0
1722037558,0,0.55,-6.27,0.05,0.12,0.03,2.92,4526828,0
1722037558,0,0.55,-6.27,0.03,0.09,0.03,2.84,4526846,0
1722037558,0,0.55,-6.27,0.01,0.06,0.03,2.76,4526863,0
1722037558,0,0.55,-6.27,0.01,0.03,0.03,2.68,4526880,0
1722037558,0,-0.45,-6.27,-0.39,0.02,0.03,2.61,4526898,0
1722037558,0,-0.45,-5.27,-0.33,0.4,0.03,2.53,4526915,0
1722037558,0,0.55,-5.27,0.17,0.34,0.03,2.46,4526933,0
1722037558,0,-0.45,-5.27,-0.19,0.23,0.02,2.4,4526950,0
1722037558,0,-0.45,-4.27,-0.19,0.53,0.02,2.33,4526968,0
1722037558,0,-0.45,-4.27,-0.13,0.42,0.02,2.27,4526985,0
1722037558,0,-0.45,-4.27,-0.08,0.27,0.02,2.21,4527002,0
1722037558,0,-0.45,-3.27,-0.05,0.56,0.02,2.16,4527020,0
1722037558,0,-0.45,-3.27,-0.03,0.43,0.02,2.1,4527037,0
1722037558,0,-0.45,-3.27,-0.02,0.28,0.02,2.05,4527055,0
1722037558,0,-0.45,-3.27,-0.01,0.17,0.02,2.01,4527072,0
1722037558,0,-0.45,-2.27,0,0.49,0.02,1.96,4527090,0
1722037558,0,-0.45,-0.27,0,1.18,0.02,1.92,4527108,0
1722037558,0,-0.45,0.73,0,1.32,0.02,1.89,4527125,0
1722037558,0,0.55,1.73,0.39,1.33,0.02,1.85,4527142,0
1722037558,0,0.55,1.73,0.34,0.92,0.02,1.83,4527159,0
1722037558,0,0.55,1.73,0.22,0.57,0.02,1.8,4527176,0
1722037558,0,0.55,0.73,0.14,-0.06,0.02,1.77,4527194,0
1722037558,0,0.55,-0.27,0.08,-0.54,0.02,1.75,4527211,0
1722037558,0,0.55,-1.27,0.05,-0.85,0.02,1.72,4527229,0
1722037558,0,-0.45,-3.27,-0.37,-1.42,0.02,1.7,4527246,0
1722037558,0,-0.45,-4.27,-0.32,-1.47,0.02,1.69,4527265,0
1722037558,0,-0.45,-5.27,-0.22,-1.42,0.02,1.68,4527282,0
1722037558,0,-0.45,-6.27,-0.13,-1.37,0.02,1.67,4527299,0
1722037558,0,-0.45,-7.27,-0.08,-1.33,0.02,1.65,4527317,0
1722037558,0,-1.45,-7.27,-0.44,-0.91,0.02,1.64,4527334,0
1722037558,0,-0.45,-6.27,0.03,-0.17,0.02,1.63,4527352,0
1722037558,0,-0.45,-6.27,0.1,0.01,0.02,1.62,4527369,0
1722037558,0,-1.45,-5.27,-0.31,0.43,0.02,1.6,4527386,0
1722037558,0,-1.45,-4.27,-0.29,0.76,0.02,1.59,4527405,0
1722037558,0,-0.45,-3.27,0.2,0.97,0.02,1.58,4527422,0
1722037558,0,-0.45,-2.27,0.22,1.1,0.02,1.56,4527440,0
1722037558,0,-0.45,-2.27,0.16,0.78,0.02,1.54,4527457,0
1722037558,0,-0.45,-2.27,0.1,0.49,0.03,1.52,4527474,0
1722037558,0,-0.45,-2.27,0.06,0.29,0.03,1.5,4527492,0
1722037558,0,-0.45,-2.27,0.03,0.17,0.03,1.47,4527509,0
1722037558,0,-0.45,-1.27,0.02,0.49,0.03,1.44,4527527,0
1722037558,0,-0.45,-2.27,0.01,0,0.03,1.42,4527544,0
1722037558,0,0.55,-1.27,0.4,0.31,0.03,1.4,4527561,0
1722037558,0,0.55,-1.27,0.34,0.27,0.03,1.37,4527579,0
1722037558,0,0.55,-1.27,0.23,0.18,0.03,1.34,4527596,0
1722037558,0,0.55,-0.27,0.14,0.5,0.02,1.32,4527613,0
1722037558,0,0.55,-0.27,0.08,0.4,0.02,1.29,4527630,0
1722037558,0,-0.45,1.73,-0.35,1.05,0.02,1.26,4527648,0
1722037558,0,-0.45,1.73,-0.31,0.83,0.03,1.23,4527665,0
1722037558,0,-0.45,2.73,-0.21,0.93,0.03,1.21,4527682,0
1722037558,0,-0.45,1.73,-0.13,0.27,0.03,1.19,4527700,0
1722037558,0,-0.45,0.73,-0.07,-0.32,0.03,1.17,4527718,0
1722037558,0,-1.45,-0.27,-0.44,-0.71,0.03,1.15,4527736,0
1722037559,0,-0.45,-2.27,0.03,-1.34,0.03,1.14,4527753,0
1722037559,0,-0.45,-3.27,0.1,-1.43,0.03,1.13,4527770,0
1722037559,0,-0.45,-4.27,0.08,-1.39,0.03,1.12,4527788,0
1722037559,0,-0.45,-5.27,0.05,-1.35,0.03,1.12,4527805,0
1722037559,0,-0.45,-5.27,0.03,-0.93,0.03,1.12,4527823,0
1722037559,0,-0.45,-5.27,0.02,-0.57,0.03,1.11,4527840,0
1722037559,0,-0.45,-4.27,0.01,0.06,0.03,1.11,4527857,0
1722037559,0,-0.45,-4.27,0.01,0.15,0.03,1.1,4527875,0
1722037559,0,0.55,-4.27,0.4,0.12,0.03,1.09,4527892,0
1722037559,0,0.55,-4.27,0.34,0.07,0.03,1.08,4527910,0
1722037559,0,0.55,-4.27,0.22,0.04,0.03,1.07,4527927,0
1722037559,0,0.55,-4.27,0.14,0.03,0.02,1.05,4527944,0
1722037559,0,0.55,-4.27,0.08,0.01,0.02,1.03,4527962,0
1722037559,0,0.55,-3.27,0.05,0.4,0.02,1,4527979,0
1722037559,0,0.55,-2.27,0.03,0.74,0.02,0.98,4527997,0
1722037559,0,0.55,-2.27,0.01,0.56,0.02,0.96,4528014,0
1722037559,0,0.55,-2.27,0.01,0.36,0.02,0.93,4528032,0
1722037559,0,0.55,-2.27,0,0.22,0.02,0.91,4528049,0
1722037559,0,0.55,-2.27,0,0.12,0.02,0.89,4528066,0
1722037559,0,0.55,-2.27,0,0.07,0.02,0.87,4528084,0
1722037559,0,0.55,-2.27,0,0.04,0.02,0.85,4528101,0
1722037559,0,-0.45,-2.27,-0.39,0.02,0.02,0.83,4528119,0
1722037559,0,0.55,-1.27,0.06,0.41,0.02,0.82,4528136,0
1722037559,0,-0.45,-1.27,-0.28,0.34,0.02,0.8,4528153,0
1722037559,0,-0.45,-0.27,-0.25,0.62,0.02,0.78,4528171,0
1722037559,0,-0.45,0.73,-0.17,0.87,0.02,0.77,4528188,0
1722037559,0,-0.45,0.73,-0.1,0.64,0.02,0.75,4528206,0
1722037559,0,-0.45,1.73,-0.06,0.8,0.02,0.74,4528223,0
1722037559,0,-0.45,0.73,-0.03,0.19,0.02,0.73,4528240,0
1722037559,0,-0.45,0.73,-0.02,0.03,0.02,0.72,4528258,0
1722037559,0,-0.45,-1.27,-0.01,-0.8,0.02,0.71,4528275,0
1722037559,0,-0.45,-2.27,-0.01,-1.08,0.02,0.7,4528293,0
1722037559,0,0.55,-3.27,0.39,-1.19,0.02,0.69,4528310,0
1722037559,0,0.55,-4.27,0.34,-1.23,0.02,0.69,4528327,0
1722037559,0,-0.45,-4.27,-0.17,-0.86,0.02,0.69,4528345,0
1722037559,0,0.55,-5.27,0.19,-0.92,0.02,0.69,4528362,0
1722037559,0,0.55,-5.27,0.19,-0.65,0.02,0.69,4528380,0
1722037559,0,0.55,-5.27,0.13,-0.4,0.02,0.68,4528397,0
1722037559,0,0.55,-5.27,0.08,-0.24,0.02,0.68,4528416,0
1722037559,0,0.55,-5.27,0.05,-0.14,0.02,0.68,4528433,0
1722037559,0,-0.45,-5.27,-0.37,-0.08,0.02,0.68,4528450,0
1722037559,0,-0.45,-5.27,-0.32,-0.04,0.02,0.67,4528468,0
1722037559,0,-0.45,-4.27,-0.22,0.37,0.02,0.66,4528485,0
1722037559,0,-0.45,-5.27,-0.13,-0.07,0.02,0.65,4528503,0
1722037559,0,-0.45,-4.27,-0.08,0.27,0.02,0.64,4528520,0
1722037559,0,-0.45,-4.27,-0.04,0.24,0.02,0.63,4528537,0
1722037559,0,-0.45,-4.27,-0.02,0.16,0.02,0.61,4528555,0
1722037559,0,-0.45,-3.27,-0.01,0.49,0.02,0.6,4528573,0
1722037559,0,-0.45,-3.27,-0.01,0.4,0.02,0.58,4528591,0
1722037559,0,-0.45,-2.27,0,0.65,0.02,0.57,4528608,0
1722037559,0,0.55,-2.27,0.39,0.49,0.02,0.56,4528625,0
1722037559,0,0.55,-1.27,0.34,0.71,0.02,0.55,4528643,0
1722037559,0,0.55,-2.27,0.22,0.13,0.02,0.55,4528660,0
1722037559,0,0.55,-1.27,0.14,0.39,0.02,0.54,4528678,0
1722037559,0,-0.45,-1.27,-0.31,0.31,0.02,0.53,4528695,0
1722037559,0,-0.45,-1.27,-0.29,0.2,0.02,0.52,4528712,0
1722037559,0,0.55,-1.27,0.19,0.12,0.02,0.52,4528730,0
1722037560,0,0.55,-1.27,0.22,0.07,0.02,0.51,4528747,0
1722037560,0,-0.45,-1.27,-0.24,0.04,0.02,0.5,4528765,0
1722037560,0,-0.45,-1.27,-0.24,0.02,0.02,0.49,4528782,0
1722037560,0,-0.45,-0.27,-0.17,0.41,0.02,0.48,4528800,0
1722037560,0,-0.45,0.73,-0.1,0.74,0.02,0.47,4528817,0
1722037560,0,-1.45,2.73,-0.45,1.35,0.02,0.46,4528834,0
1722037560,0,-1.45,4.73,-0.37,1.82,0.02,0.46,4528852,0
1722037560,0,-1.45,6.73,-0.24,2.13,0.02,0.46,4528869,0
1722037560,0,-1.45,7.73,-0.15,1.91,0.03,0.46,4528887,0
1722037560,0,-1.45,6.73,-0.09,0.89,0.03,0.47,4528904,0
1722037560,0,-0.45,6.73,0.34,0.45,0.03,0.48,4528921,0
1722037560,0,-0.45,5.73,0.31,-0.16,0.03,0.48,4528939,0
1722037560,0,-0.45,4.73,0.21,-0.6,0.03,0.49,4528956,0
1722037560,0,-0.45,4.73,0.13,-0.49,0.03,0.5,4528974,0
1722037560,0,-0.45,3.73,0.07,-0.71,0.03,0.5,4528991,0
1722037560,0,0.55,2.73,0.44,-0.92,0.03,0.51,4529008,0
1722037560,0,0.55,1.73,0.36,-1.07,0.03,0.52,4529026,0
1722037560,0,0.55,0.73,0.24,-1.15,0.03,0.52,4529043,0
1722037560,0,0.55,-0.27,0.14,-1.21,0.03,0.52,4529061,0
1722037560,0,0.55,-1.27,0.08,-1.24,0.03,0.52,4529078,0
1722037560,0,0.55,-1.27,0.05,-0.86,0.03,0.52,4529095,0
1722037560,0,-0.45,-1.27,-0.37,-0.53,0.03,0.53,4529113,0
1722037560,0,-0.45,-2.27,-0.32,-0.71,0.03,0.53,4529130,0
1722037560,0,-0.45,-2.27,-0.22,-0.52,0.03,0.53,4529148,0
1722037560,0,-0.45,-2.27,-0.13,-0.33,0.03,0.54,4529166,0
1722037560,0,-0.45,-1.27,-0.08,0.2,0.03,0.54,4529184,0
1722037560,0,-0.45,-2.27,-0.04,-0.17,0.03,0.54,4529201,0
1722037560,0,-1.45,-2.27,-0.42,-0.18,0.03,0.53,4529218,0
1722037560,0,-1.45,-1.27,-0.35,0.27,0.03,0.53,4529236,0
1722037560,0,-1.45,-1.27,-0.23,0.26,0.03,0.52,4529253,0
1722037560,0,-0.45,-2.27,0.25,-0.21,0.03,0.51,4529271,0
1722037560,0,-0.45,-3.27,0.26,-0.62,0.03,0.5,4529288,0
1722037560,0,-0.45,-3.27,0.18,-0.5,0.03,0.5,4529306,0
1722037560,0,-0.45,-4.27,0.11,-0.72,0.03,0.49,4529324,0
1722037560,0,-0.45,-4.27,0.06,-0.53,0.03,0.48,4529341,0
1722037560,0,0.55,-3.27,0.43,0.06,0.03,0.47,4529359,0
1722037560,0,0.55,-3.27,0.36,0.14,0.03,0.47,4529376,0
1722037560,0,0.55,-3.27,0.24,0.11,0.03,0.46,4529393,0
1722037560,0,-0.45,-2.27,-0.25,0.46,0.03,0.45,4529411,0
1722037560,0,-0.45,-1.27,-0.25,0.77,0.03,0.45,4529428,0
1722037560,0,0.55,-1.27,0.22,0.59,0.03,0.44,4529446,0
1722037560,0,0.55,0.73,0.23,1.16,0.03,0.44,4529463,0
1722037560,0,0.55,2.73,0.16,1.68,0.03,0.44,4529479,0
1722037560,0,0.55,4.73,0.1,2.04,0.03,0.44,4529497,0
1722037560,0,-0.45,6.73,-0.33,2.25,0.04,0.45,4529514,0
1722037560,0,-0.45,7.73,-0.3,1.99,0.04,0.46,4529532,0
1722037560,0,-0.45,6.73,-0.2,0.94,0.04,0.47,4529549,0
1722037560,0,-0.45,4.73,-0.13,-0.32,0.04,0.48,4529566,0
1722037560,0,-0.45,3.73,-0.07,-0.82,0.04,0.49,4529584,0
1722037560,0,-0.45,1.73,-0.04,-1.44,0.04,0.5,4529602,0
1722037560,0,-0.45,1.73,-0.02,-1.1,0.04,0.52,4529620,0
1722037560,0,-0.45,0.73,-0.01,-1.09,0.04,0.53,4529637,0
1722037560,0,0.55,-0.27,0.39,-1.15,0.04,0.55,4529655,0
1722037560,0,-0.45,-1.27,-0.06,-1.2,0.04,0.56,4529689,0
1722037560,0,-0.45,-1.27,-0.12,-0.83,0.03,0.56,4529689,0
1722037560,0,-0.45,-1.27,-0.09,-0.52,0.03,0.57,4529707,0
1722037560,0,0.55,-2.27,0.34,-0.7,0.03,0.57,4529724,0
1722037561,0,0.55,-2.27,0.3,-0.51,0.03,0.58,4529742,0
1722037561,0,0.55,-2.27,0.2,-0.32,0.03,0.58,4529759,0
1722037561,0,0.55,-2.27,0.12,-0.19,0.03,0.58,4529776,0
1722037561,0,0.55,-2.27,0.07,-0.11,0.03,0.58,4529794,0
1722037561,0,0.55,-2.27,0.04,-0.06,0.03,0.57,4529811,0
1722037561,0,0.55,-1.27,0.02,0.36,0.03,0.57,4529829,0
1722037561,0,0.55,-0.27,0.01,0.71,0.03,0.56,4529846,0
1722037561,0,0.55,-0.27,0.01,0.55,0.03,0.55,4529863,0
1722037561,0,0.55,0.73,0,0.75,0.03,0.54,4529881,0
1722037561,0,0.55,-0.27,0,0.16,0.03,0.54,4529898,0
1722037561,0,0.55,-0.27,0,0.01,0.03,0.53,4529916,0
1722037561,0,0.55,-0.27,0,-0.02,0.03,0.52,4529933,0
1722037561,0,0.55,-0.27,0,-0.02,0.03,0.51,4529950,0
1722037561,0,0.55,-0.27,0,-0.01,0.03,0.5,4529968,0
1722037561,0,0.55,-0.27,0,-0.01,0.03,0.49,4529985,0
1722037561,0,-0.45,-1.27,-0.39,-0.4,0.03,0.48,4530003,0
1722037561,0,0.55,-1.27,0.06,-0.34,0.03,0.47,4530020,0
1722037561,0,-0.45,-0.27,-0.28,0.17,0.03,0.46,4530038,0
1722037561,0,-0.45,-0.27,-0.25,0.2,0.03,0.45,4530055,0
1722037561,0,-0.45,-0.27,-0.17,0.14,0.03,0.44,4530072,0
1722037561,0,-0.45,-0.27,-0.1,0.09,0.03,0.43,4530091,0
1722037561,0,0.55,-0.27,0.33,0.05,0.03,0.41,4530108,0
1722037561,0,0.55,-0.27,0.3,0.03,0.03,0.41,4530125,0
1722037561,0,0.55,-0.27,0.2,0.02,0.03,0.4,4530142,0
1722037561,0,0.55,-1.27,0.12,-0.38,0.03,0.39,4530159,0
1722037561,0,0.55,-0.27,0.07,0.06,0.03,0.38,4530177,0
1722037561,0,0.55,-1.27,0.04,-0.28,0.03,0.37,4530194,0
1722037561,0,0.55,-2.27,0.02,-0.64,0.03,0.36,4530212,0
1722037561,0,0.55,-2.27,0.01,-0.5,0.03,0.35,4530229,0
1722037561,0,0.55,-3.27,0.01,-0.72,0.03,0.35,4530246,0
1722037561,0,-0.45,-3.27,-0.39,-0.53,0.03,0.34,4530265,0
1722037561,0,-0.45,-2.27,-0.34,0.06,0.03,0.34,4530282,0
1722037561,0,-0.45,-2.27,-0.22,0.14,0.03,0.33,4530300,0
1722037561,0,-0.45,-3.27,-0.14,-0.28,0.03,0.33,4530317,0
1722037561,0,-0.45,-2.27,-0.08,0.13,0.03,0.33,4530334,0
1722037561,0,-0.45,-2.27,-0.05,0.16,0.03,0.32,4530352,0
1722037561,0,-0.45,-1.27,-0.03,0.51,0.03,0.32,4530369,0
1722037561,0,-0.45,-1.27,-0.01,0.41,0.03,0.31,4530387,0
1722037561,0,-0.45,-1.27,-0.01,0.27,0.02,0.31,4530404,0
1722037561,0,-0.45,-1.27,0,0.16,0.02,0.31,4530423,0
1722037561,0,-0.45,-0.27,0,0.49,0.02,0.3,4530440,0
1722037561,0,-0.45,-0.27,0,0.39,0.02,0.3,4530457,0
1722037561,0,0.55,-0.27,0.39,0.25,0.02,0.29,4530475,0
